Row,Regex1,Regex2,IsEquivalent,SimilarityScore
1857,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
1858,"^[A-Z]{4,6}$","^[A-Z]{4,6}$",True,1.0
1859,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1860,(2025(04(30|29|28|27|26)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.2222222222222222
1861,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.125
1862,^rveg.*bukxawkj.*$,^rveg.*bukxawkj.*$,True,1.0
1863,"^.{5,6}elsmv$","^.{5,6}elsmv$",True,1.0
1864,^.*file.*$,.*file.*,True,1.0
1865,"^.{6,12}wsgj$","^.{6,12}wsgj$",True,1.0
1866,^[^\d]*$,^[^\d]*$,True,1.0
1867,\s+,\s+,True,1.0
1868,.*mtvy$,.*mtvy$,True,1.0
1869,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16))),^\d{4}\d{2}\d{2}$,False,0.018404907975460127
1870,^DATA_.*$,^DATA_.*,True,1.0
1871,"^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,8}[.!?;:'""…]?$","^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,8}[.!?;:'""…]?$",True,1.0
1872,\d+,\d+,True,1.0
1873,"^[a-z]{5,9}$","^[a-z]{5,9}$",True,1.0
1874,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.12413793103448278
1875,\w+,\w+,True,1.0
1876,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.18666666666666665
1877,\d+,\d+,True,1.0
1878,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1298701298701299
1879,"^\d{3,7}$","^\d{3,7}$",True,1.0
1880,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1881,.*oaww$,.*oaww$,True,1.0
1882,"^[A-Z]{1,9}$","^[A-Z]{1,9}$",True,1.0
1883,"^\d{8,}$","^\d{8,}$",True,1.0
1884,^cpgm.*aou.*$,^cpgm.*aou.*$,True,1.0
1885,^[^\d]*$,^[^\d]*$,True,1.0
1886,"^[a-z]{4,9}$","^[a-z]{4,9}$",True,1.0
1887,\d+,\d+,True,1.0
1888,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
1889,"^\d{3,4}$","^\d{3,4}$",True,1.0
1890,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12269938650306744
1891,"^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",^\w+([-+.]\w+)*@\w+([-.]\w+)*\.\w+([-.]\w+)*$,False,0.1875
1892,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1893,"^\d{2,11}$","^\d{2,11}$",True,1.0
1894,"^\d{3,11}$","^\d{3,11}$",True,1.0
1895,^ozzzgrvj.*,^ozzzgrvj.*,True,1.0
1896,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1897,"^\d{9,}$","^\d{9,}$",True,1.0
1898,"^\d{1,15}$","^\d{1,15}$",True,1.0
1899,^.*info.*$,.*info.*,True,1.0
1900,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02)|05(02|01))),^\d{8}$,False,0.0092592592592593
1901,^\d+(\.\d+)?$,^\d+(\.\d+)?$,True,1.0
1902,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
1903,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1904,"^\d{2,5}$","^\d{2,5}$",True,1.0
1905,"^\d{6,14}$","^\d{6,14}$",True,1.0
1906,^.*\.(zip|rar|tar|7z)$,^(ZIP|RAR|TAR|7Z)$,False,0.36363636363636365
1907,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.16666666666666663
1908,^\d.*$,^\d.*$,True,1.0
1909,^[^\d]*$,^[^\d]*$,True,1.0
1910,"^\d{6,}$","^\d{6,}$",True,1.0
1911,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
1912,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1913,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15)|05(02|01))),^\d{4}\d{2}\d{2}$,False,0.04347826086956519
1914,"^[A-Z]{2,7}$","^[A-Z]{2,7}$",True,1.0
1915,"^\d{5,10}$","^\d{5,10}$",True,1.0
1916,^.*record.*$,.*record.*,True,1.0
1917,"^[a-zA-Z0-9]{4,9}$","^[a-zA-Z0-9]{4,9}$",True,1.0
1918,"^([a-zA-Z]{4,10}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{4,10}[.!?;:'""…]?$","^([a-zA-Z]{4,10}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{4,10}[.!?;:'""…]?$",True,1.0
1919,^[^\d]*$,^[^\d]*$,True,1.0
1920,"^\d{1,13}$","^\d{1,13}$",True,1.0
1921,"^.{1,3}zijepv$","^.{1,3}zijepv$",True,1.0
1922,.*wkawjyf$,.*wkawjyf$,True,1.0
1923,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
1924,"^[a-z]{3,4}$","^[a-z]{3,4}$",True,1.0
1925,"^\d{2,9}$","^\d{2,9}$",True,1.0
1926,"^\d{3,}$","^\d{3,}$",True,1.0
1927,^\d.*$,^\d.*$,True,1.0
1928,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1929,^\d{7}$,^\d{7}$,True,1.0
1930,"^\d{5,10}$","^\d{5,10}$",True,1.0
1931,.*wxs$,.*wxs$,True,1.0
1932,\d+,\d+,True,1.0
1933,^ksu.*,^ksu.*,True,1.0
1934,^LOG_.*$,^LOG_.*$,True,1.0
1935,^okvqkv.*,^okvqkv.*,True,1.0
1936,\s+,\s+,True,1.0
1937,"^[a-zA-Z0-9]{2,6}$","^[a-zA-Z0-9]{2,6}$",True,1.0
1938,.*yzeat$,.*yzeat$,True,1.0
1939,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11))),^\d{4}(0[1-9]|1[0-2])([0-9]|1[0-9]|2[0-9]|3[0-9]|4[0-9]|5[0-9]|6[0-9]|7[0-9]|8[0-9]|9[0-9])$,False,0.1685393258426966
1940,"^[A-Z]{3,6}$","^[A-Z]{3,6}$",True,1.0
1941,"^[a-z]{2,5}$","^[a-z]{2,5}$",True,1.0
1942,"^\d{2,13}$","^\d{2,13}$",True,1.0
1943,^zyeh.*,^zyeh.*,True,1.0
1944,"^\d{6,12}$","^\d{6,12}$",True,1.0
1945,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
1946,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
1947,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1948,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.13709677419354838
1949,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
1950,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){2,9}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){2,9}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
1951,\s+,\s+,True,1.0
1952,"^[a-z]{4,8}$","^[a-z]{4,8}$",True,1.0
1953,"^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{4,5}[.!?;:'""…]?$","^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{4,5}[.!?;:'""…]?$",True,1.0
1954,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
1955,^.*record.*$,.*record.*,True,1.0
1956,^\d+(\.\d+)?(\.\d+)?$,^\d+\.\d+\.\d+$,False,0.7142857142857143
1957,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1958,"^.{5,10}gca$","^.{5,10}gca$",True,1.0
1959,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.18333333333333335
1960,"^.{2,4}wxvcc$","^.{2,4}wxvcc$",True,1.0
1961,"^\d{6,12}$","^\d{6,12}$",True,1.0
1962,^(?=.*gutwsu)(?=.*wlvewcum).*$,^(?=.*gutwsu)(?=.*wlvewcum).*$,True,1.0
1963,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
1964,^#[0-9A-Fa-f]{6}$,"^#[a-fA-F0-9]{6,7}$",False,0.6842105263157895
1965,"^[a-zA-Z0-9]{3,10}$","^[a-zA-Z0-9]{3,10}$",True,1.0
1966,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11627906976744184
1967,^yqey.*,^yqey.*,True,1.0
1968,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12096774193548387
1969,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
1970,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11))),^(?=\d{8}$)\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1235955056179775
1971,^\d{5}$,^\d{5}$,True,1.0
1972,^(?=.*hlzwzam)(?=.*gjnbwuu).*$,^(?=.*hlzwzam)(?=.*gjnbwuu).*$,True,1.0
1973,^[^\d]*$,^[^\d]*$,True,1.0
1974,^[^\d]*$,^[^\d]*$,True,1.0
1975,"^\d{10,}$","^\d{10,}$",True,1.0
1976,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?",True,1.0
1977,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.19047619047619047
1978,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1979,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1980,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
1981,.*udqvhdss$,.*udqvhdss$,True,1.0
1982,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1983,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
1984,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.11834319526627224
1985,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
1986,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1987,"^\d{1,7}$","^\d{1,7}$",True,1.0
1988,"^[A-Z]{4,9}$","^[A-Z]{4,9}$",True,1.0
1989,^jquaf.*,^jquaf.*,True,1.0
1990,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
1991,"^([a-zA-Z]{2,10}[ ,.!?;:'""…]*){0,6}[a-zA-Z]{2,10}[.!?;:'""…]?$","^([a-zA-Z]{2,10}[ ,.!?;:'""…]*){0,6}[a-zA-Z]{2,10}[.!?;:'""…]?$",True,1.0
1992,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11811023622047245
1993,"^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){1,4}[a-zA-Z]{3,7}[.!?;:'""…]?$","^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){1,4}[a-zA-Z]{3,7}[.!?;:'""…]?$",True,1.0
1994,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?",True,1.0
1995,^INFO_.*$,^INFO_.*,True,1.0
1996,^\d.*$,^\d.*$,True,1.0
1997,\d+,\d+,True,1.0
1998,"^rgb$$1,\s*$2,\s*$3$$","^#[0-9a-fA-F]{2}{3,4}$",False,0.09090909090909094
1999,^nxpzryn.*guvz.*$,^nxpzryn.*guvz.*$,True,1.0
2000,(2025(04(30|29|28|27|26|25|24)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1777777777777778
2001,"^[a-z]{1,7}$","^[a-z]{1,7}$",True,1.0
2002,"^([a-zA-Z]{1,9}[ ,.!?;:'""…]*){1,8}[a-zA-Z]{1,9}[.!?;:'""…]?$","^([a-zA-Z]{1,9}[ ,.!?;:'""…]*){1,8}[a-zA-Z]{1,9}[.!?;:'""…]?$",True,1.0
2003,\d+,\d+,True,1.0
2004,"^\d{5,10}$","^\d{5,10}$",True,1.0
2005,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
2006,^[^\d]*$,^[^\d]*$,True,1.0
2007,"^[A-Z]{3,8}$","^[A-Z]{3,8}$",True,1.0
2008,"^\d{3,9}$","^\d{3,9}$",True,1.0
2009,^.*data.*$,.*data.*,True,1.0
2010,"^\d{5,6}$","^\d{5,6}$",True,1.0
2011,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25))),^\d{8}$,False,0.007352941176470562
2012,"^\d{8,9}$","^\d{8,9}$",True,1.0
2013,^.*data.*$,.*data.*,True,1.0
2014,"^[a-zA-Z0-9]{1,2}$","^[a-zA-Z0-9]{1,2}$",True,1.0
2015,"^\d{4,13}$","^\d{4,13}$",True,1.0
2016,(2025(04(30|29|28|27|26|25|24|23|22|21|20)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.20370370370370372
2017,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31))),^\d{8}$,False,0.008474576271186418
2018,"^[A-Z]{1,10}$","^[A-Z]{1,10}$",True,1.0
2019,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2020,\d+,\d+,True,1.0
2021,\w+,\w+,True,1.0
2022,^\d+\.\d+\.\d+$,\,False,0.06666666666666665
2023,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11627906976744184
2024,^\d{8}$,^\d{8}$,True,1.0
2025,(2025(04(30|29|28|27|26|25|24|23)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.15555555555555556
2026,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11811023622047245
2027,\d+,\d+,True,1.0
2028,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2029,"^.{7,11}anq$","^.{7,11}anq$",True,1.0
2030,"^[A-Z]{5,9}$","^[A-Z]{5,9}$",True,1.0
2031,^\d{17}[\dXx]$,^\d{17}[0-9X]$,False,0.7142857142857143
2032,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14))),^(?=\d{8}$)\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.12426035502958577
2033,^[^\d]*$,^[^\d]*$,True,1.0
2034,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
2035,"^\d{7,12}$","^\d{7,12}$",True,1.0
2036,"^\d{1,9}$","^\d{1,9}$",True,1.0
2037,"^([a-zA-Z]{4,6}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{4,6}[.!?;:'""…]?$","^([a-zA-Z]{4,6}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{4,6}[.!?;:'""…]?$",True,1.0
2038,^erxqtfu.*btojerfr.*$,^erxqtfu.*btojerfr.*$,True,1.0
2039,^\d.*$,^\d.*$,True,1.0
2040,"^\d{1,8}$","^\d{1,8}$",True,1.0
2041,^\d{7}$,^\d{7}$,True,1.0
2042,"^\d{1,15}$","^\d{1,15}$",True,1.0
2043,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11)|05(02|01))),^\d{4}\d{2}\d{2}$,False,0.03703703703703709
2044,"^\d{5,13}$","^\d{5,13}$",True,1.0
2045,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11428571428571432
2046,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2047,"^\d{1,5}$","^\d{1,5}$",True,1.0
2048,^gdjjna.*,^gdjjna.*,True,1.0
2049,"^\d{2,6}$","^\d{2,6}$",True,1.0
2050,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
2051,^jncu.*,^jncu.*,True,1.0
2052,^DOC_.*$,^DOC_.*,True,1.0
2053,^jtmhzt.*vftl.*$,^jtmhzt.*vftl.*$,True,1.0
2054,"^\d{9,}$","^\d{9,}$",True,1.0
2055,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1298701298701299
2056,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2057,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
2058,"^\d{3,9}$","^\d{3,9}$",True,1.0
2059,"^[a-z]{3,9}$","^[a-z]{3,9}$",True,1.0
2060,^.*\.(zip|rar|tar|7z)$,^.*\.(zip|ZIP|rar|RAR|tar|TAR|7z|Z|z)$,False,0.5789473684210527
2061,.*ttfnvntx$,.*ttfnvntx$,True,1.0
2062,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.17333333333333334
2063,"^[A-Z]{3,7}$","^[A-Z]{3,7}$",True,1.0
2064,^.*log.*$,.*log.*,True,1.0
2065,^ejmsjce.*ptnq.*$,^ejmsjce.*ptnq.*$,True,1.0
2066,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2067,^\d.*$,^\d.*$,True,1.0
2068,^[^\d]*$,^[^\d]*$,True,1.0
2069,.*hrzfxbx$,.*hrzfxbx$,True,1.0
2070,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2071,"^\d{5,8}$","^\d{5,8}$",True,1.0
2072,"^[A-Z]{4,6}$","^[A-Z]{4,6}$",True,1.0
2073,^nrta.*,^nrta.*,True,1.0
2074,"^[a-zA-Z0-9]{3,6}$","^[a-zA-Z0-9]{3,6}$",True,1.0
2075,"^[a-z]{2,7}$","^[a-z]{2,7}$",True,1.0
2076,"^\d{8,10}$","^\d{8,10}$",True,1.0
2077,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2078,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1298701298701299
2079,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
2080,"^\d{1,14}$","^\d{1,14}$",True,1.0
2081,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12096774193548387
2082,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,1.0
2083,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2084,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2085,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
2086,(2025(04(30|29|28|27|26)|05(02|01))),^\d{4}\d{2}\d{2}$,False,0.08333333333333337
2087,^(?=.*uzihcxr)(?=.*znza).*$,^(?=.*uzihcxr)(?=.*znza).*$,True,1.0
2088,^(?=.*xclpnme)(?=.*ujwvv).*$,^(?=.*xclpnme)(?=.*ujwvv).*$,True,1.0
2089,^.*file.*$,.*file.*,True,1.0
2090,^[a-zA-Z]{10}$,^[a-zA-Z]{10}$,True,1.0
2091,^uuitfh.*lcwmsaz.*$,^uuitfh.*lcwmsaz.*$,True,1.0
2092,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.18333333333333335
2093,"^\d{10,}$","^\d{10,}$",True,1.0
2094,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12413793103448278
2095,^(?=.*frrx)(?=.*inflnw).*$,^(?=.*frrx)(?=.*inflnw).*$,True,1.0
2096,^fzuepvts.*,^fzuepvts.*,True,1.0
2097,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2098,^(?=.*opapw)(?=.*mcbzmex).*$,^(?=.*opapw)(?=.*mcbzmex).*$,True,1.0
2099,"^\d{6,}$","^\d{6,}$",True,1.0
2100,^fvwiwvh.*cksoyf.*$,^fvwiwvh.*cksoyf.*$,True,1.0
2101,^#[0-9A-Fa-f]{6}$,"^#[0-9a-fA-F]{6,7}$",False,0.6842105263157895
2102,"^\d{3,12}$","^\d{3,12}$",True,1.0
2103,^.*record.*$,.*record.*,True,1.0
2104,"^\d{3,8}$","^\d{3,8}$",True,1.0
2105,"^\d{1,2}$","^\d{1,2}$",True,1.0
2106,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22))),^\d{4}(0[1-9]|1[012])([012][0-9]|3[01])$,False,0.11724137931034484
2107,"^rgb$$1,\s*$2,\s*$3$$",^([0-9a-fA-F]{2})([0-9a-fA-F]{2})([0-9a-fA-F]{2})$,False,0.06000000000000005
2108,^[^\d]*$,^[^\d]*$,True,1.0
2109,^\d{6}$,^\d{6}$,True,1.0
2110,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16))),^\d{8}$,False,0.006134969325153339
2111,"^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{5,9}[.!?;:'""…]?$","^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{5,9}[.!?;:'""…]?$",True,1.0
2112,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.16666666666666663
2113,"^\d{6,11}$","^\d{6,11}$",True,1.0
2114,^[^\d]*$,^[^\d]*$,True,1.0
2115,^(?=.*huvoua)(?=.*mjnowl).*$,^(?=.*huvoua)(?=.*mjnowl).*$,True,1.0
